"source","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","subclass","superorder","order","suborder","infraorder","hyporder","superfamily","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"UMZM",4252,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes hoogstraali",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"hoogstraali",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes hoogstraali"
"UMZM",4253,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes lavoipierrei",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"lavoipierrei",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes lavoipierrei"
"UMZM",4254,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes macrophallus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"macrophallus",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes macrophallus"
"UMZM",4255,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes malayi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"malayi",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes malayi"
"UMZM",4256,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes microphallus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"microphallus",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes microphallus"
"UMZM",4257,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes miniopteri",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"miniopteri",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes miniopteri"
"UMZM",4258,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes notopteris",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"notopteris",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes notopteris"
"UMZM",4259,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes orientalis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"orientalis",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes orientalis"
"UMZM",4260,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes poppei",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"poppei",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes poppei"
"UMZM",4261,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes pteropi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"pteropi",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes pteropi"
"UMZM",4262,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes rousetti",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"rousetti",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes rousetti"
"UMZM",4264,NA,NA,NA,NA,NA,NA,NA,"Rousettocoptes mammophilus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Rousettocoptes",NA,"mammophilus",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Rousettocoptes mammophilus"
"UMZM",4266,NA,NA,NA,NA,NA,NA,NA,"Teinooptes aingworthi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"aingworthi",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Teinooptes aingworthi"
"UMZM",4267,NA,NA,NA,NA,NA,NA,NA,"Teinooptes asiaticus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"asiaticus",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Teinooptes asiaticus"
"UMZM",4268,NA,NA,NA,NA,NA,NA,NA,"Teinooptes astridae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"astridae",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Teinooptes astridae"
"UMZM",4269,NA,NA,NA,NA,NA,NA,NA,"Teinooptes auricularis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"auricularis",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Teinooptes auricularis"
"UMZM",4270,NA,NA,NA,NA,NA,NA,NA,"Teinooptes domrowi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"domrowi",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Teinooptes domrowi"
"UMZM",4271,NA,NA,NA,NA,NA,NA,NA,"Teinooptes eidoloni",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"eidoloni",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Teinooptes eidoloni"
"UMZM",4272,NA,NA,NA,NA,NA,NA,NA,"Teinooptes eonycteris",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"eonycteris",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Teinooptes eonycteris"
"UMZM",4273,NA,NA,NA,NA,NA,NA,NA,"Teinooptes epomophori",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"epomophori",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Teinooptes epomophori"
"UMZM",4274,NA,NA,NA,NA,NA,NA,NA,"Teinooptes harpyionycteis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"harpyionycteis",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Teinooptes harpyionycteis"
"UMZM",4275,NA,NA,NA,NA,NA,NA,NA,"Teinooptes haymani",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"haymani",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Teinooptes haymani"
"UMZM",4276,NA,NA,NA,NA,NA,NA,NA,"Teinooptes ituriensis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"ituriensis",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Teinooptes ituriensis"
"UMZM",4277,NA,NA,NA,NA,NA,NA,NA,"Teinooptes johnstoni",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"johnstoni",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Teinooptes johnstoni"
"UMZM",4278,NA,NA,NA,NA,NA,NA,NA,"Teinooptes katherinae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"katherinae",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Teinooptes katherinae"
"UMZM",4279,NA,NA,NA,NA,NA,NA,NA,"Teinooptes malayi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"malayi",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Teinooptes malayi"
"UMZM",4280,NA,NA,NA,NA,NA,NA,NA,"Teinooptes pahangensis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"pahangensis",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Teinooptes pahangensis"
"UMZM",4281,NA,NA,NA,NA,NA,NA,NA,"Teinooptes philippinensis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"philippinensis",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Teinooptes philippinensis"
"UMZM",4282,NA,NA,NA,NA,NA,NA,NA,"Teinooptes rousetti",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"rousetti",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Teinooptes rousetti"
"UMZM",4283,NA,NA,NA,NA,NA,NA,NA,"Teinooptes strandtmanni",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"strandtmanni",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Teinooptes strandtmanni"
"UMZM",4284,NA,NA,NA,NA,NA,NA,NA,"Teinooptes vandeuseni",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"vandeuseni",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Teinooptes vandeuseni"
"UMZM",4285,NA,NA,NA,NA,NA,NA,NA,"Teinooptes wilsoni",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"wilsoni",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Teinooptes wilsoni"
"UMZM",4287,NA,NA,NA,NA,NA,NA,NA,"Tychosarcoptes amphipterinon",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Tychosarcoptes",NA,"amphipterinon",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Tychosarcoptes amphipterinon"
"UMZM",4288,NA,NA,NA,NA,NA,NA,NA,"Tychosarcoptes orphanus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Tychosarcoptes",NA,"orphanus",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Tychosarcoptes orphanus"
"UMZM",4289,NA,NA,NA,NA,NA,NA,NA,"Tychosarcoptes ptenochirus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Tychosarcoptes",NA,"ptenochirus",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Tychosarcoptes ptenochirus"
"UMZM",4661,NA,NA,NA,NA,NA,NA,NA,"Cheyletiella blakei",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Cheyletoidea","Cheyletidae","Cheyletiellinae","Cheyletiellini",NA,"Cheyletiella",NA,"blakei",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Cheyletiella blakei"
"UMZM",4662,NA,NA,NA,NA,NA,NA,NA,"Cheyletiella parasitivorax",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Cheyletoidea","Cheyletidae","Cheyletiellinae","Cheyletiellini",NA,"Cheyletiella",NA,"parasitivorax",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Cheyletiella parasitivorax"
"UMZM",4663,NA,NA,NA,NA,NA,NA,NA,"Cheyletiella romerolagi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Cheyletoidea","Cheyletidae","Cheyletiellinae","Cheyletiellini",NA,"Cheyletiella",NA,"romerolagi",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Cheyletiella romerolagi"
"UMZM",4664,NA,NA,NA,NA,NA,NA,NA,"Cheyletiella strandtmanni",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Cheyletoidea","Cheyletidae","Cheyletiellinae","Cheyletiellini",NA,"Cheyletiella",NA,"strandtmanni",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Cheyletiella strandtmanni"
"UMZM",4665,NA,NA,NA,NA,NA,NA,NA,"Cheyletiella yasguri",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Cheyletoidea","Cheyletidae","Cheyletiellinae","Cheyletiellini",NA,"Cheyletiella",NA,"yasguri",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Cheyletiella yasguri"
"UMZM",4667,NA,NA,NA,NA,NA,NA,NA,"Eucheyletiella daurica",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Cheyletoidea","Cheyletidae","Cheyletiellinae","Cheyletiellini",NA,"Eucheyletiella",NA,"daurica",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Eucheyletiella daurica"
"UMZM",4668,NA,NA,NA,NA,NA,NA,NA,"Eucheyletiella faini",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Cheyletoidea","Cheyletidae","Cheyletiellinae","Cheyletiellini",NA,"Eucheyletiella",NA,"faini",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Eucheyletiella faini"
"UMZM",4669,NA,NA,NA,NA,NA,NA,NA,"Eucheyletiella johnstoni",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Cheyletoidea","Cheyletidae","Cheyletiellinae","Cheyletiellini",NA,"Eucheyletiella",NA,"johnstoni",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Eucheyletiella johnstoni"
