"TPTdataset","TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","subclass","superorder","order","suborder","infraorder","hyporder","superfamily","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"UMZM",4231,NA,NA,NA,NA,NA,NA,NA,NA,"Notoedres (Notoedres) myotis (Hedeen, 1953)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Notoedres","Notoedres","myotis",NA,"species",NA,"(Hedeen, 1953)",NA,NA,NA,NA,NA,"Notoedres myotis"
"UMZM",4232,NA,NA,NA,NA,NA,NA,NA,NA,"Notoedres (Notoedres) namibiensis Klompen, 1992",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Notoedres","Notoedres","namibiensis",NA,"species",NA,"Klompen, 1992",NA,NA,NA,NA,NA,"Notoedres namibiensis"
"UMZM",4233,NA,NA,NA,NA,NA,NA,NA,NA,"Notoedres (Notoedres) nigricans Klompen, 1992",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Notoedres","Notoedres","nigricans",NA,"species",NA,"Klompen, 1992",NA,NA,NA,NA,NA,"Notoedres nigricans"
"UMZM",4234,NA,NA,NA,NA,NA,NA,NA,NA,"Notoedres (Notoedres) oudemansi Fain, 1965",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Notoedres","Notoedres","oudemansi",NA,"species",NA,"Fain, 1965",NA,NA,NA,NA,NA,"Notoedres oudemansi"
"UMZM",4235,NA,NA,NA,NA,NA,NA,NA,NA,"Notoedres (Notoedres) ovatus Dusbabek, 1980",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Notoedres","Notoedres","ovatus",NA,"species",NA,"Dusbabek, 1980",NA,NA,NA,NA,NA,"Notoedres ovatus"
"UMZM",4236,NA,NA,NA,NA,NA,NA,NA,NA,"Notoedres (Notoedres) pahangi Klompen, Lukoschus & Nadchatram, 1983",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Notoedres","Notoedres","pahangi",NA,"species",NA,"Klompen, Lukoschus & Nadchatram, 1983",NA,NA,NA,NA,NA,"Notoedres pahangi"
"UMZM",4237,NA,NA,NA,NA,NA,NA,NA,NA,"Notoedres (Notoedres) paucipilis (Lawrence, 1964)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Notoedres","Notoedres","paucipilis",NA,"species",NA,"(Lawrence, 1964)",NA,NA,NA,NA,NA,"Notoedres paucipilis"
"UMZM",4238,NA,NA,NA,NA,NA,NA,NA,NA,"Notoedres (Notoedres) philippinensis Klompen, 1992",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Notoedres","Notoedres","philippinensis",NA,"species",NA,"Klompen, 1992",NA,NA,NA,NA,NA,"Notoedres philippinensis"
"UMZM",4239,NA,NA,NA,NA,NA,NA,NA,NA,"Notoedres (Notoedres) pseudomuris Lavoipierre, 1968",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Notoedres","Notoedres","pseudomuris",NA,"species",NA,"Lavoipierre, 1968",NA,NA,NA,NA,NA,"Notoedres pseudomuris"
"UMZM",4240,NA,NA,NA,NA,NA,NA,NA,NA,"Notoedres (Notoedres) rajamanickami Lavoipierre, 1968",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Notoedres","Notoedres","rajamanickami",NA,"species",NA,"Lavoipierre, 1968",NA,NA,NA,NA,NA,"Notoedres rajamanickami"
"UMZM",4241,NA,NA,NA,NA,NA,NA,NA,NA,"Notoedres (Notoedres) roesleri Vitzthum, 1932",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Notoedres","Notoedres","roesleri",NA,"species",NA,"Vitzthum, 1932",NA,NA,NA,NA,NA,"Notoedres roesleri"
"UMZM",4242,NA,NA,NA,NA,NA,NA,NA,NA,"Notoedres (Notoedres) schoutedeni Fain, 1959",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Notoedres","Notoedres","schoutedeni",NA,"species",NA,"Fain, 1959",NA,NA,NA,NA,NA,"Notoedres schoutedeni"
"UMZM",4243,NA,NA,NA,NA,NA,NA,NA,NA,"Notoedres (Notoedres) tadaridae Fain, 1959",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Notoedres","Notoedres","tadaridae",NA,"species",NA,"Fain, 1959",NA,NA,NA,NA,NA,"Notoedres tadaridae"
"UMZM",4244,NA,NA,NA,NA,NA,NA,NA,NA,"Notoedres (Notoedres) tristis Fain & Marshall, 1977",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Notoedres","Notoedres","tristis",NA,"species",NA,"Fain & Marshall, 1977",NA,NA,NA,NA,NA,"Notoedres tristis"
"UMZM",4245,NA,NA,NA,NA,NA,NA,NA,NA,"Notoedres (Notoedres) verheyeni Fain, 1959",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Notoedres","Notoedres","verheyeni",NA,"species",NA,"Fain, 1959",NA,NA,NA,NA,NA,"Notoedres verheyeni"
"UMZM",4246,NA,NA,NA,NA,NA,NA,NA,NA,"Notoedres (Notoedres) yunkeri Fain, 1962",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Notoedres","Notoedres","yunkeri",NA,"species",NA,"Fain, 1962",NA,NA,NA,NA,NA,"Notoedres yunkeri"
"UMZM",4248,NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes asiaticus Fain, 1959",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"asiaticus",NA,"species",NA,"Fain, 1959",NA,NA,NA,NA,NA,"Nycteridocoptes asiaticus"
"UMZM",4249,NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes cynopteri (Fain, 1962)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"cynopteri",NA,"species",NA,"(Fain, 1962)",NA,NA,NA,NA,NA,"Nycteridocoptes cynopteri"
"UMZM",4250,NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes eyndhoeni Fain, 1959",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"eyndhoeni",NA,"species",NA,"Fain, 1959",NA,NA,NA,NA,NA,"Nycteridocoptes eyndhoeni"
"UMZM",4251,NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes heidemanni Klompen, 1992",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"heidemanni",NA,"species",NA,"Klompen, 1992",NA,NA,NA,NA,NA,"Nycteridocoptes heidemanni"
"UMZM",4252,NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes hoogstraali Fain, 1961",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"hoogstraali",NA,"species",NA,"Fain, 1961",NA,NA,NA,NA,NA,"Nycteridocoptes hoogstraali"
"UMZM",4253,NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes lavoipierrei Fain, 1958",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"lavoipierrei",NA,"species",NA,"Fain, 1958",NA,NA,NA,NA,NA,"Nycteridocoptes lavoipierrei"
"UMZM",4254,NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes macrophallus Fain, 1958",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"macrophallus",NA,"species",NA,"Fain, 1958",NA,NA,NA,NA,NA,"Nycteridocoptes macrophallus"
"UMZM",4255,NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes malayi Fain, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"malayi",NA,"species",NA,"Fain, 1963",NA,NA,NA,NA,NA,"Nycteridocoptes malayi"
"UMZM",4256,NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes microphallus Fain, 1959",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"microphallus",NA,"species",NA,"Fain, 1959",NA,NA,NA,NA,NA,"Nycteridocoptes microphallus"
"UMZM",4257,NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes miniopteri Fain, 1959",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"miniopteri",NA,"species",NA,"Fain, 1959",NA,NA,NA,NA,NA,"Nycteridocoptes miniopteri"
"UMZM",4258,NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes notopteris Klompen, 1992",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"notopteris",NA,"species",NA,"Klompen, 1992",NA,NA,NA,NA,NA,"Nycteridocoptes notopteris"
"UMZM",4259,NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes orientalis Fain, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"orientalis",NA,"species",NA,"Fain, 1963",NA,NA,NA,NA,NA,"Nycteridocoptes orientalis"
"UMZM",4260,NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes poppei Oudemans, 1898",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"poppei",NA,"species",NA,"Oudemans, 1898",NA,NA,NA,NA,NA,"Nycteridocoptes poppei"
"UMZM",4261,NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes pteropi Rodhain & Gedoelst, 1921",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"pteropi",NA,"species",NA,"Rodhain & Gedoelst, 1921",NA,NA,NA,NA,NA,"Nycteridocoptes pteropi"
"UMZM",4262,NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridocoptes rousetti Fain, 1958",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Nycteridocoptes",NA,"rousetti",NA,"species",NA,"Fain, 1958",NA,NA,NA,NA,NA,"Nycteridocoptes rousetti"
"UMZM",4264,NA,NA,NA,NA,NA,NA,NA,NA,"Rousettocoptes mammophilus Klompen, 1992",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Rousettocoptes",NA,"mammophilus",NA,"species",NA,"Klompen, 1992",NA,NA,NA,NA,NA,"Rousettocoptes mammophilus"
"UMZM",4266,NA,NA,NA,NA,NA,NA,NA,NA,"Teinooptes aingworthi Mitchell & Fain, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"aingworthi",NA,"species",NA,"Mitchell & Fain, 1963",NA,NA,NA,NA,NA,"Teinooptes aingworthi"
"UMZM",4267,NA,NA,NA,NA,NA,NA,NA,NA,"Teinooptes asiaticus Fain & Domrow,. 1961",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"asiaticus",NA,"species",NA,"Fain & Domrow,. 1961",NA,NA,NA,NA,NA,"Teinooptes asiaticus"
"UMZM",4268,NA,NA,NA,NA,NA,NA,NA,NA,"Teinooptes astridae Fain, 1959",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"astridae",NA,"species",NA,"Fain, 1959",NA,NA,NA,NA,NA,"Teinooptes astridae"
"UMZM",4269,NA,NA,NA,NA,NA,NA,NA,NA,"Teinooptes auricularis Fain, 1959",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"auricularis",NA,"species",NA,"Fain, 1959",NA,NA,NA,NA,NA,"Teinooptes auricularis"
"UMZM",4270,NA,NA,NA,NA,NA,NA,NA,NA,"Teinooptes domrowi Fain, 1961",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"domrowi",NA,"species",NA,"Fain, 1961",NA,NA,NA,NA,NA,"Teinooptes domrowi"
"UMZM",4271,NA,NA,NA,NA,NA,NA,NA,NA,"Teinooptes eidoloni Fain, 1959",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"eidoloni",NA,"species",NA,"Fain, 1959",NA,NA,NA,NA,NA,"Teinooptes eidoloni"
"UMZM",4272,NA,NA,NA,NA,NA,NA,NA,NA,"Teinooptes eonycteris Fain, Lukoschus & Nadchatram, 1982",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"eonycteris",NA,"species",NA,"Fain, Lukoschus & Nadchatram, 1982",NA,NA,NA,NA,NA,"Teinooptes eonycteris"
"UMZM",4273,NA,NA,NA,NA,NA,NA,NA,NA,"Teinooptes epomophori Rodhain, 1923",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"epomophori",NA,"species",NA,"Rodhain, 1923",NA,NA,NA,NA,NA,"Teinooptes epomophori"
"UMZM",4274,NA,NA,NA,NA,NA,NA,NA,NA,"Teinooptes harpyionycteis (Klompen & OConnor, 1987)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"harpyionycteis",NA,"species",NA,"(Klompen & OConnor, 1987)",NA,NA,NA,NA,NA,"Teinooptes harpyionycteis"
"UMZM",4275,NA,NA,NA,NA,NA,NA,NA,NA,"Teinooptes haymani Fain, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"haymani",NA,"species",NA,"Fain, 1963",NA,NA,NA,NA,NA,"Teinooptes haymani"
"UMZM",4276,NA,NA,NA,NA,NA,NA,NA,NA,"Teinooptes ituriensis Fain, 1967",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"ituriensis",NA,"species",NA,"Fain, 1967",NA,NA,NA,NA,NA,"Teinooptes ituriensis"
"UMZM",4277,NA,NA,NA,NA,NA,NA,NA,NA,"Teinooptes johnstoni Fain, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"johnstoni",NA,"species",NA,"Fain, 1963",NA,NA,NA,NA,NA,"Teinooptes johnstoni"
"UMZM",4278,NA,NA,NA,NA,NA,NA,NA,NA,"Teinooptes katherinae Mitchell & Fain, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"katherinae",NA,"species",NA,"Mitchell & Fain, 1963",NA,NA,NA,NA,NA,"Teinooptes katherinae"
"UMZM",4279,NA,NA,NA,NA,NA,NA,NA,NA,"Teinooptes malayi Fain & Nadchatram, 1962",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"malayi",NA,"species",NA,"Fain & Nadchatram, 1962",NA,NA,NA,NA,NA,"Teinooptes malayi"
"UMZM",4280,NA,NA,NA,NA,NA,NA,NA,NA,"Teinooptes pahangensis Fain, Lukoschus & Nadchatram, 1982",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"pahangensis",NA,"species",NA,"Fain, Lukoschus & Nadchatram, 1982",NA,NA,NA,NA,NA,"Teinooptes pahangensis"
"UMZM",4281,NA,NA,NA,NA,NA,NA,NA,NA,"Teinooptes philippinensis Klompen, 1992",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"philippinensis",NA,"species",NA,"Klompen, 1992",NA,NA,NA,NA,NA,"Teinooptes philippinensis"
"UMZM",4282,NA,NA,NA,NA,NA,NA,NA,NA,"Teinooptes rousetti Fain, 1959",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"rousetti",NA,"species",NA,"Fain, 1959",NA,NA,NA,NA,NA,"Teinooptes rousetti"
"UMZM",4283,NA,NA,NA,NA,NA,NA,NA,NA,"Teinooptes strandtmanni Mitchell & Fain, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"strandtmanni",NA,"species",NA,"Mitchell & Fain, 1963",NA,NA,NA,NA,NA,"Teinooptes strandtmanni"
"UMZM",4284,NA,NA,NA,NA,NA,NA,NA,NA,"Teinooptes vandeuseni Mitchell & Fain, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"vandeuseni",NA,"species",NA,"Mitchell & Fain, 1963",NA,NA,NA,NA,NA,"Teinooptes vandeuseni"
"UMZM",4285,NA,NA,NA,NA,NA,NA,NA,NA,"Teinooptes wilsoni Mitchell & Fain, 1963",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Teinooptes",NA,"wilsoni",NA,"species",NA,"Mitchell & Fain, 1963",NA,NA,NA,NA,NA,"Teinooptes wilsoni"
"UMZM",4287,NA,NA,NA,NA,NA,NA,NA,NA,"Tychosarcoptes amphipterinon Klompen, Lukoschus, Fain & Nadchatram, 1984",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Tychosarcoptes",NA,"amphipterinon",NA,"species",NA,"Klompen, Lukoschus, Fain & Nadchatram, 1984",NA,NA,NA,NA,NA,"Tychosarcoptes amphipterinon"
"UMZM",4288,NA,NA,NA,NA,NA,NA,NA,NA,"Tychosarcoptes orphanus Fain, 1976",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Tychosarcoptes",NA,"orphanus",NA,"species",NA,"Fain, 1976",NA,NA,NA,NA,NA,"Tychosarcoptes orphanus"
"UMZM",4289,NA,NA,NA,NA,NA,NA,NA,NA,"Tychosarcoptes ptenochirus Klompen, 1992",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Sarcoptoidea","Sarcoptidae","Teinocoptinae",NA,NA,"Tychosarcoptes",NA,"ptenochirus",NA,"species",NA,"Klompen, 1992",NA,NA,NA,NA,NA,"Tychosarcoptes ptenochirus"
"UMZM",4661,NA,NA,NA,NA,NA,NA,NA,NA,"Cheyletiella blakei Smiley, 1970",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Trombidiformes","Prostigmata","Eleutherengona","Raphignathina","Cheyletoidea","Cheyletidae","Cheyletiellinae","Cheyletiellini",NA,"Cheyletiella",NA,"blakei",NA,"species",NA,"Smiley, 1970",NA,NA,NA,NA,NA,"Cheyletiella blakei"
