"Dataset","taxonID","datasetID","parentNameUsageID","acceptedNameUsageID","originalNameUsageID","scientificName","scientificNameAuthorship","canonicalName","genericName","specificEpithet","infraspecificEpithet","taxonRank","nameAccordingTo","namePublishedIn","taxonomicStatus","nomenclaturalStatus","taxonRemarks","kingdom","phylum","class","order","family","genus","TPTdataset","TPTID","scientificNameID","nameAccordingToID","namePublishedInID","taxonConceptID","acceptedNameUsage","parentNameUsage","originalNameUsage","namePublishedInYear","higherClassification","subgenus","verbatimTaxonRank","vernacularName","nomenclaturalCode","reason"
"NEW","10955109","7ddf754f-d193-4cc9-b351-99906754a03b","2129589","2129282",NA,"Mixonychus normalis Chaudhri, 1971","Chaudhri, 1971","Mixonychus normalis","Mixonychus","normalis",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Mixonychus",NA,NA,NA,NA,NA,NA,"Mixonychus normalis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10955166","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130286",NA,"Tetranychus piercei McGregor, 1950","McGregor, 1950","Tetranychus piercei","Tetranychus","piercei",NA,"species",NA,"Tseng, Y.H. A monograph of the mite family Tetranychidae (Acarina : Tronbidiformes) from Taiwan. Taiwan Museum Special Publication Series, 9: 1-226. (1990).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus piercei",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10957266","7ddf754f-d193-4cc9-b351-99906754a03b","2130420","2128989",NA,"Petrobia californica Baker & Tuttle, 1994","Baker & Tuttle, 1994","Petrobia californica","Petrobia","californica",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Petrobia",NA,NA,NA,NA,NA,NA,"Petrobia californica",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10957689","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130486",NA,"Oligonychus flexuosus Beer & Lang, 1958","Beer & Lang, 1958","Oligonychus flexuosus","Oligonychus","flexuosus",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Abbatiello, M. Spider mites of Mexico (Acarina : Tetranychidae). International Journal of Acarology, 2: 1-102. (1976).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus flexuosus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10957997","7ddf754f-d193-4cc9-b351-99906754a03b","2130420","2129001",NA,"Petrobia xinjiangensis Tan & Wang, 1992","Tan & Wang, 1992","Petrobia xinjiangensis","Petrobia","xinjiangensis",NA,"species",NA,"Tan, R.C. and Wang, D.S. A new species of Petrobia (Acarina: Tetranychidae) from Xinjiang. Entomotaxonomia, 14: 282-284. (1992).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Petrobia",NA,NA,NA,NA,NA,NA,"Petrobia xinjiangensis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10958179","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130153",NA,"Tetranychus flechtmanni Tuttle, Baker & Abbatiello, 1974","Tuttle, Baker & Abbatiello, 1974","Tetranychus flechtmanni","Tetranychus","flechtmanni",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Abbatiello, M. Spider mites from northwestern and north central Mexico (Acarina: Tetranychidae). Smithsonian Contributions to Zoology, 171: 1-18. (1974).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus flechtmanni",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10959022","7ddf754f-d193-4cc9-b351-99906754a03b","2130084","2128772",NA,"Bryobia parietariae Reck, 1947","Reck, 1947","Bryobia parietariae","Bryobia","parietariae",NA,"species",NA,"Livshits, I.Z. and Mitrofanov, V.I. The mites of the genus Bryobia C.L. Koch, 1836 (Acariformes, Bryobiidae). Trudy Gosudarstvennogo Nikitskogo Botanicheskogo Sada, 51: 1-112. (1971).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Bryobia",NA,NA,NA,NA,NA,NA,"Bryobia parietariae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10959700","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130612",NA,"Oligonychus chiapensis Estebanes & Baker, 1968","Estebanes & Baker, 1968","Oligonychus chiapensis","Oligonychus","chiapensis",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Abbatiello, M. Spider mites of Mexico (Acarina : Tetranychidae). International Journal of Acarology, 2: 1-102. (1976).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus chiapensis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10960866","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130664",NA,"Oligonychus mactus Tseng, 1990","Tseng, 1990","Oligonychus mactus","Oligonychus","mactus",NA,"species",NA,"Tseng, Y.H. A monograph of the mite family Tetranychidae (Acarina : Tronbidiformes) from Taiwan. Taiwan Museum Special Publication Series, 9: 1-226. (1990).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus mactus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10963107","7ddf754f-d193-4cc9-b351-99906754a03b","2130013","2129455",NA,"Paraplonobia artemisiae Baker & Tuttle, 1972","Baker & Tuttle, 1972","Paraplonobia artemisiae","Paraplonobia","artemisiae",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Paraplonobia",NA,NA,NA,NA,NA,NA,"Paraplonobia artemisiae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10968658","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130291",NA,"Tetranychus lambi Pritchard & Baker, 1955","Pritchard & Baker, 1955","Tetranychus lambi","Tetranychus","lambi",NA,"species",NA,"Tseng, Y.H. A monograph of the mite family Tetranychidae (Acarina : Tronbidiformes) from Taiwan. Taiwan Museum Special Publication Series, 9: 1-226. (1990).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus lambi",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10969990","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130616",NA,"Oligonychus daleae Tuttle, Baker & Abbatiello, 1976","Tuttle, Baker & Abbatiello, 1976","Oligonychus daleae","Oligonychus","daleae",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Abbatiello, M. Spider mites of Mexico (Acarina : Tetranychidae). International Journal of Acarology, 2: 1-102. (1976).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus daleae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10971131","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130502",NA,"Oligonychus krantzi Zaher, Gomaa & El-Enany, 1982","Zaher, Gomaa & El-Enany, 1982","Oligonychus krantzi","Oligonychus","krantzi",NA,"species",NA,"Zaher, M.A., Gomaa, E.A. and El-Enany, M.A. Spider mites of Egypt (Acari: Tetranychidae). International Journal of Acarology, 8: 91-114. (1982).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus krantzi",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10971561","7ddf754f-d193-4cc9-b351-99906754a03b","2130420","2128966",NA,"Petrobia waltheriae Tuttle, Baker & Abbatiello, 1974","Tuttle, Baker & Abbatiello, 1974","Petrobia waltheriae","Petrobia","waltheriae",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Abbatiello, M. Spider mites of Mexico (Acarina : Tetranychidae). International Journal of Acarology, 2: 1-102. (1976).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Petrobia",NA,NA,NA,NA,NA,NA,"Petrobia waltheriae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10973018","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130168",NA,"Tetranychus desertorum Banks, 1900","Banks, 1900","Tetranychus desertorum","Tetranychus","desertorum",NA,"species",NA,"Tuttle, D.M. and Baker, E.W. Spider mites of southwestern United States and a revision of the family Tetranychidae. Tuscon, Usa, The University of Arizona Press: 143 p. (1968).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus desertorum",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10973194","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130474",NA,"Oligonychus tlaxcensis Tuttle, Baker & Abbatiello, 1976","Tuttle, Baker & Abbatiello, 1976","Oligonychus tlaxcensis","Oligonychus","tlaxcensis",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Abbatiello, M. Spider mites of Mexico (Acarina : Tetranychidae). International Journal of Acarology, 2: 1-102. (1976).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus tlaxcensis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10973778","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130308",NA,"Tetranychus taiwanicus Ehara, 1969","Ehara, 1969","Tetranychus taiwanicus","Tetranychus","taiwanicus",NA,"species",NA,"Tseng, Y.H. A monograph of the mite family Tetranychidae (Acarina : Tronbidiformes) from Taiwan. Taiwan Museum Special Publication Series, 9: 1-226. (1990).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus taiwanicus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10973928","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130325",NA,"Tetranychus merganser Boudreaux, 1954","Boudreaux, 1954","Tetranychus merganser","Tetranychus","merganser",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Abbatiello, M. Spider mites from northwestern and north central Mexico (Acarina: Tetranychidae). Smithsonian Contributions to Zoology, 171: 1-18. (1974).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus merganser",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10974903","7ddf754f-d193-4cc9-b351-99906754a03b","2130327","2130355",NA,"Neopetrobia acuminata Meyer, 1974","Meyer, 1974","Neopetrobia acuminata","Neopetrobia","acuminata",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Neopetrobia",NA,NA,NA,NA,NA,NA,"Neopetrobia acuminata",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10975071","7ddf754f-d193-4cc9-b351-99906754a03b","2129649","2129688","2129673","Mononychellus planki (McGregor, 1950)","(McGregor, 1950)","Mononychellus planki","Mononychellus","planki",NA,"species",NA,"Urueta, E.J. Mononychellus planki (McGregor) a potential pest to manihot in Colombia. Tropical Root and Tuber Crops Newsletter, 3: 14. (1970).","heterotypic synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Mononychellus",NA,NA,NA,NA,NA,NA,"Mononychellus tanajoa",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10975493","7ddf754f-d193-4cc9-b351-99906754a03b","2129731","2129855",NA,"Schizotetranychus coryli Reck, 1950","Reck, 1950","Schizotetranychus coryli","Schizotetranychus","coryli",NA,"species",NA,"Bagdasarian, A.T. Tetranychoid mites (superfamily Tetranychoidea). Fauna of the Armenian S.S.R. Erevan, Akademia Nauk Armenia S.S.R. Zool. Institut: 163 p. (1957).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Eotetranychus",NA,NA,NA,NA,NA,NA,"Eotetranychus coryli",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10975933","7ddf754f-d193-4cc9-b351-99906754a03b","2130760","2129580",NA,"Monoceronychus californicus McGregor, 1945","McGregor, 1945","Monoceronychus californicus","Monoceronychus","californicus",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Abbatiello, M. Spider mites from northwestern and north central Mexico (Acarina: Tetranychidae). Smithsonian Contributions to Zoology, 171: 1-18. (1974).","heterotypic synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Monoceronychus",NA,NA,NA,NA,NA,NA,"Monoceronychus littoralis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10976106","7ddf754f-d193-4cc9-b351-99906754a03b","3252840","5967895",NA,"Bdella vetusta Ewing, 1934","Ewing, 1934","Bdella vetusta","Bdella","vetusta",NA,"species",NA,"Ewing, H.E. Insects and Arachnids from Canadian Amber. University of Toronto Studies, Geological series, 40: 56- 60. (1934).","heterotypic synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Bdellidae","Bdella",NA,NA,NA,NA,NA,NA,"Bdella muscorum",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10976108","7ddf754f-d193-4cc9-b351-99906754a03b","2130327","2130376",NA,"Monoceronychus corynetes Pritchard & Baker, 1955","Pritchard & Baker, 1955","Monoceronychus corynetes","Monoceronychus","corynetes",NA,"species",NA,"Pritchard, A.E. and Baker, E.W. A revision of the spider mite family Tetranychidae. Memoirs Series, San Francisco, Pacific Coast Entomological Society, 2: 472 p. (1955).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Neopetrobia",NA,NA,NA,NA,NA,NA,"Neopetrobia corynetes",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10977948","7ddf754f-d193-4cc9-b351-99906754a03b","2130084","2128831",NA,"Bryobia ziziphorae Strunkova & Mitrofanov, 1983","Strunkova & Mitrofanov, 1983","Bryobia ziziphorae","Bryobia","ziziphorae",NA,"species",NA,"Strunkova, Z.I. and Mitrofanov, V.I. New species of the family Bryobiidae (Acariformes) from Middle Asia. Zoologicheskii Zhurnal, 62: 464-468. (1983).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Bryobia",NA,NA,NA,NA,NA,NA,"Bryobia ziziphorae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10981856","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130252",NA,"Tetranychus atlanticus McGregor, 1941","McGregor, 1941","Tetranychus atlanticus","Tetranychus","atlanticus",NA,"species",NA,"McGregor, E.A. A new spinning mite attacking strawberry on the mid-Atlantic coast. Proceedings of the Entomological Society of Washington, 43: 26-28. (1941).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus turkestani",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10985234","7ddf754f-d193-4cc9-b351-99906754a03b","2130085","2129343",NA,"Panonychus akitanus Ehara, 1978","Ehara, 1978","Panonychus akitanus","Panonychus","akitanus",NA,"species",NA,"Ehara, S. A new genus and a new subgenus of the spider mites from northern Japan (Acarina : Tetranychidae). The Journal of the Faculty of Education, Tottori University, Natural Science, 28: 87-93. (1978).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Panonychus",NA,NA,NA,NA,NA,NA,"Panonychus akitanus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10987425","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130655",NA,"Oligonychus taiwanicus Tseng, 1990","Tseng, 1990","Oligonychus taiwanicus","Oligonychus","taiwanicus",NA,"species",NA,"Tseng, Y.H. A monograph of the mite family Tetranychidae (Acarina : Tronbidiformes) from Taiwan. Taiwan Museum Special Publication Series, 9: 1-226. (1990).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus taiwanicus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10988085","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130111",NA,"Tetranychus armipenis Flechtmann & Baker, 1970","Flechtmann & Baker, 1970","Tetranychus armipenis","Tetranychus","armipenis",NA,"species",NA,"Flechtmann, C.H.W. and Baker, E.W. A preliminary report on the Tetranychidae (Acarina) of Brazil. Annals of the Entomological Society of America, 63: 156-163. (1970).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus armipenis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10988153","7ddf754f-d193-4cc9-b351-99906754a03b","2130084","2128726",NA,"Bryobia astragali Strunkova & Mitrofanov, 1983","Strunkova & Mitrofanov, 1983","Bryobia astragali","Bryobia","astragali",NA,"species",NA,"Strunkova, Z.I. and Mitrofanov, V.I. New species of the family Bryobiidae (Acariformes) from Middle Asia. Zoologicheskii Zhurnal, 62: 464-468. (1983).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Bryobia",NA,NA,NA,NA,NA,NA,"Bryobia astragali",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10988905","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130563",NA,"Oligonychus perseae Tuttle, Baker & Abbatiello, 1976","Tuttle, Baker & Abbatiello, 1976","Oligonychus perseae","Oligonychus","perseae",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Abbatiello, M. Spider mites of Mexico (Acarina : Tetranychidae). International Journal of Acarology, 2: 1-102. (1976).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus perseae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10990186","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130716",NA,"Oligonychus vazquezae Estebanes & Baker, 1968","Estebanes & Baker, 1968","Oligonychus vazquezae","Oligonychus","vazquezae",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Abbatiello, M. Spider mites of Mexico (Acarina : Tetranychidae). International Journal of Acarology, 2: 1-102. (1976).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus vazquezae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10990997","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130704",NA,"Oligonychus pemphisi Gutierrez, 1970","Gutierrez, 1970","Oligonychus pemphisi","Oligonychus","pemphisi",NA,"species",NA,"Helle, W., Bolland, H.R. and Heitmans, W.R.B. A survey of chromosome complements in the Tetranychidae. International Journal of Acarology, 7: 147-156. (1981).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus pemphisi",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10991314","7ddf754f-d193-4cc9-b351-99906754a03b","2130013","2129452",NA,"Paraplonobia algarrobicola Gonzalez, 1977","Gonzalez, 1977","Paraplonobia algarrobicola","Paraplonobia","algarrobicola",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Paraplonobia",NA,NA,NA,NA,NA,NA,"Paraplonobia algarrobicola",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10992644","7ddf754f-d193-4cc9-b351-99906754a03b","2130327","2130353",NA,"Neopetrobia summersi Zaher, Gomaa & El-Enany, 1982","Zaher, Gomaa & El-Enany, 1982","Neopetrobia summersi","Neopetrobia","summersi",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Neopetrobia",NA,NA,NA,NA,NA,NA,"Neopetrobia summersi",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10993253","7ddf754f-d193-4cc9-b351-99906754a03b","2129731","2129886",NA,"Schizotetranychus carpinula Reck, 1950","Reck, 1950","Schizotetranychus carpinula","Schizotetranychus","carpinula",NA,"species",NA,"Bagdasarian, A.T. Tetranychoid mites (superfamily Tetranychoidea). Fauna of the Armenian S.S.R. Erevan, Akademia Nauk Armenia S.S.R. Zool. Institut: 163 p. (1957).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Eotetranychus",NA,NA,NA,NA,NA,NA,"Eotetranychus carpini",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10993934","7ddf754f-d193-4cc9-b351-99906754a03b","2130420","2128978",NA,"Petrobia lupini McGregor, 1950","McGregor, 1950","Petrobia lupini","Petrobia","lupini",NA,"species",NA,"Wainstein, B.A. A revision of the tribe Petrobiini (Reck) (Acariformes, Tetranychidae). Entomologicheskoe Obozrenie, 39: 214-226. (1960).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Petrobia",NA,NA,NA,NA,NA,NA,"Petrobia lupini",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10994419","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130472",NA,"Oligonychus gambelii Tuttle & Baker, 1968","Tuttle & Baker, 1968","Oligonychus gambelii","Oligonychus","gambelii",NA,"species",NA,"Tuttle, D.M. and Baker, E.W. Spider mites of southwestern United States and a revision of the family Tetranychidae. Tuscon, Usa, The University of Arizona Press: 143 p. (1968).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus gambelii",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10997034","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130110",NA,"Tetranychus shihlinensis Lo, 1969","Lo, 1969","Tetranychus shihlinensis","Tetranychus","shihlinensis",NA,"species",NA,"Tseng, Y.H. A monograph of the mite family Tetranychidae (Acarina : Tronbidiformes) from Taiwan. Taiwan Museum Special Publication Series, 9: 1-226. (1990).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus shihlinensis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10998829","7ddf754f-d193-4cc9-b351-99906754a03b","2129731","2129745",NA,"Schizotetranychus fraxini Reck, 1948","Reck, 1948","Schizotetranychus fraxini","Schizotetranychus","fraxini",NA,"species",NA,"Bagdasarian, A.T. Tetranychoid mites (superfamily Tetranychoidea). Fauna of the Armenian S.S.R. Erevan, Akademia Nauk Armenia S.S.R. Zool. Institut: 163 p. (1957).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Eotetranychus",NA,NA,NA,NA,NA,NA,"Eotetranychus fraxini",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","10999796","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130619",NA,"Oligonychus sylvestris Gutierrez, 1967","Gutierrez, 1967","Oligonychus sylvestris","Oligonychus","sylvestris",NA,"species",NA,"Gutierrez, J. Cinq autres nouvelles espèces de Tetranychidae de Madagascar (Troisième note). Acarologia, 9: 567-580. (1967).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus licinus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11002070","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130437",NA,"Oligonychus etiennei Gutierrez, 1982","Gutierrez, 1982","Oligonychus etiennei","Oligonychus","etiennei",NA,"species",NA,"Gutierrez, J. and Etienne, J. Les Tetranychidae de l'île de la Réunion et quelques-uns de leurs prédateurs. Agronomie Tropicale, 41: 84-91. (1986).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus etiennei",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11003408","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130630",NA,"Oligonychus laricis Reeves, 1963","Reeves, 1963","Oligonychus laricis","Oligonychus","laricis",NA,"species",NA,"Boczek, J. Studies on mites (Acarina) living on plants in Poland. IV. Bul. Acad. Sciences Pol., 12: 365-369. (1964).","heterotypic synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus karamatus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11004402","7ddf754f-d193-4cc9-b351-99906754a03b","2129731","2129839",NA,"Schizotetranychus rubiphilus Reck, 1948","Reck, 1948","Schizotetranychus rubiphilus","Schizotetranychus","rubiphilus",NA,"species",NA,"Bagdasarian, A.T. Tetranychoid mites (superfamily Tetranychoidea). Fauna of the Armenian S.S.R. Erevan, Akademia Nauk Armenia S.S.R. Zool. Institut: 163 p. (1957).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Eotetranychus",NA,NA,NA,NA,NA,NA,"Eotetranychus rubiphilus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
